SampleID	SampleID2	sample_name2	studyID	file_filtered_r1r2_combined	reads_per_unfiltered_file	reads_per_file	species_id	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	reference_for_filtering	TimeTree_returned	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type	diet_category_12	diet_category_3	captive_wild	
Gorilla_gorilla	Gorilla-gorilla_Gor1_TTAGGC_L003_001_filtered_r1r2interleaved	11212.Gor1	11212	Gorilla-gorilla_Gor1_TTAGGC_L003_001_filtered_r1r2combined.fastq.gz	10609808	10295366	western_gorilla.2	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla	Gorilla_gorilla	Gorilla_gorilla	western_gorilla	flightless	NA	Folivore	CAR	Rainforest	stool	herbivore	herbivore	wild	
Gorilla_gorilla	Gorilla-gorilla_Gor11_TGACCA_L003_001_filtered_r1r2interleaved	11212.Gor11	11212	Gorilla-gorilla_Gor11_TGACCA_L003_001_filtered_r1r2combined.fastq.gz	10501528	10452718	western_gorilla.3	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla	Gorilla_gorilla	Gorilla_gorilla	western_gorilla	flightless	NA	Folivore	CAR	Rainforest	stool	herbivore	herbivore	wild	
Gorilla_gorilla	Gorilla-gorilla_Gor12_ACAGTG_L003_001_filtered_r1r2interleaved	11212.Gor12	11212	Gorilla-gorilla_Gor12_ACAGTG_L003_001_filtered_r1r2combined.fastq.gz	10565586	10171686	western_gorilla.4	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla	Gorilla_gorilla	Gorilla_gorilla	western_gorilla	flightless	NA	Folivore	CAR	Rainforest	stool	herbivore	herbivore	wild	
Gorilla_gorilla	Gorilla-gorilla_Gor2_GCCAAT_L003_001_filtered_r1r2interleaved	11212.Gor2	11212	Gorilla-gorilla_Gor2_GCCAAT_L003_001_filtered_r1r2combined.fastq.gz	9000572	8860636	western_gorilla.5	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla	Gorilla_gorilla	Gorilla_gorilla	western_gorilla	flightless	NA	Folivore	CAR	Rainforest	stool	herbivore	herbivore	wild	
Gorilla_gorilla	Gorilla-gorilla_Gor3_CAGATC_L003_001_filtered_r1r2interleaved	11212.Gor3	11212	Gorilla-gorilla_Gor3_CAGATC_L003_001_filtered_r1r2combined.fastq.gz	20035458	18079662	western_gorilla.6	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla	Gorilla_gorilla	Gorilla_gorilla	western_gorilla	flightless	NA	Folivore	CAR	Rainforest	stool	herbivore	herbivore	wild	
Piliocolobus_badius	Piliocolobus-badius_RC2036_ACTGAT_L003_001_filtered_r1r2interleaved	11212.RC2036	11212	Piliocolobus-badius_RC2036_ACTGAT_L003_001_filtered_r1r2combined.fastq.gz	24412496	24397462	western_red_colobus.1	Chordata	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Piliocolobus_badius	Piliocolobus_tephrosceles	Piliocolobus_badius	western_red_colobus	flightless	NA	Folivore	Uganda	Rainforest	stool	folivore	herbivore	wild	
Cercopithecus_ascanius	Cercopithecus-ascanius_RC2068_ATCACG_L004_001_filtered_r1r2interleaved	11212.RC2068	11212	Cercopithecus-ascanius_RC2068_ATCACG_L004_001_filtered_r1r2combined.fastq.gz	35599844	35587744	western_red_colobus.2	Chordata	Mammalia	Cercopithecidae	Cercopithecus	Metazoa	Primates	Cercopithecus_ascanius	Cercopithecus mona	Cercopithecus_ascanius	western_red_colobus	flightless	NA	NA	Uganda	Rainforest	stool	omnivore	omnivore	wild	
Piliocolobus_badius	Piliocolobus-badius_RC2071_ATTCCT_L003_001_filtered_r1r2interleaved	11212.RC2071	11212	Piliocolobus-badius_RC2071_ATTCCT_L003_001_filtered_r1r2combined.fastq.gz	21182170	21108870	western_red_colobus.3	Chordata	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Piliocolobus_badius	Piliocolobus_tephrosceles	Piliocolobus_badius	western_red_colobus	flightless	NA	Folivore	Uganda	Rainforest	stool	folivore	herbivore	wild	
Piliocolobus_badius	Piliocolobus-badius_RC2096_CGATGT_L004_001_filtered_r1r2interleaved	11212.RC2096	11212	Piliocolobus-badius_RC2096_CGATGT_L004_001_filtered_r1r2combined.fastq.gz	13281708	13264464	western_red_colobus.4	Chordata	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Piliocolobus_badius	Piliocolobus_tephrosceles	Piliocolobus_badius	western_red_colobus	flightless	NA	Folivore	Uganda	Rainforest	stool	folivore	herbivore	wild	
Piliocolobus_badius	Piliocolobus-badius_RC2098_TTAGGC_L004_001_filtered_r1r2interleaved	11212.RC2098	11212	Piliocolobus-badius_RC2098_TTAGGC_L004_001_filtered_r1r2combined.fastq.gz	15754714	15708940	western_red_colobus.5	Chordata	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Piliocolobus_badius	Piliocolobus_tephrosceles	Piliocolobus_badius	western_red_colobus	flightless	NA	Folivore	Uganda	Rainforest	stool	folivore	herbivore	wild	
Propithecus_verreauxi	Propithecus-verreauxi_PVAbb_GTGGCC_L004_001_filtered_r1r2interleaved	11212.PVAbb	11212	Propithecus-verreauxi_PVAbb_GTGGCC_L004_001_filtered_r1r2combined.fastq.gz	11202974	11180270	white_sifaka.1	Chordata	Mammalia	Indriidae	Propithecus	Metazoa	Primates	Propithecus_verreauxi	Propithecus_coquereli	Propithecus_verreauxi	white_sifaka	flightless	NA	Folivore	Madagascar	DryForest	stool	folivore	herbivore	wild	
Propithecus_verreauxi	Pan-troglodytes_PVLou_GTTTCG_L004_001_filtered_r1r2interleaved	11212.PVLou	11212	Pan-troglodytes_PVLou_GTTTCG_L004_001_filtered_r1r2combined.fastq.gz	12780036	12777990	white_sifaka.2	Chordata	Mammalia	Indriidae	Propithecus	Metazoa	Primates	Propithecus_verreauxi	Propithecus_coquereli	Propithecus_verreauxi	white_sifaka	flightless	NA	Folivore	Madagascar	DryForest	stool	folivore	herbivore	wild	
Propithecus_verreauxi	Pan-troglodytes_PVPam_CGTACG_L004_001_filtered_r1r2interleaved	11212.PVPam	11212	Pan-troglodytes_PVPam_CGTACG_L004_001_filtered_r1r2combined.fastq.gz	9731818	9729944	white_sifaka.3	Chordata	Mammalia	Indriidae	Propithecus	Metazoa	Primates	Propithecus_verreauxi	Propithecus_coquereli	Propithecus_verreauxi	white_sifaka	flightless	NA	Folivore	Madagascar	DryForest	stool	folivore	herbivore	wild	
Propithecus_verreauxi	Pan-troglodytes_PVPet_GAGTGG_L004_001_filtered_r1r2interleaved	11212.PVPet	11212	Pan-troglodytes_PVPet_GAGTGG_L004_001_filtered_r1r2combined.fastq.gz	9613110	9611862	white_sifaka.4	Chordata	Mammalia	Indriidae	Propithecus	Metazoa	Primates	Propithecus_verreauxi	Propithecus_coquereli	Propithecus_verreauxi	white_sifaka	flightless	NA	Folivore	Madagascar	DryForest	stool	folivore	herbivore	wild	
Propithecus_verreauxi	Pan-troglodytes_PVQui_ACTGAT_L004_001_filtered_r1r2interleaved	11212.PVQui	11212	Pan-troglodytes_PVQui_ACTGAT_L004_001_filtered_r1r2combined.fastq.gz	12975422	12973510	white_sifaka.5	Chordata	Mammalia	Indriidae	Propithecus	Metazoa	Primates	Propithecus_verreauxi	Propithecus_coquereli	Propithecus_verreauxi	white_sifaka	flightless	NA	Folivore	Madagascar	DryForest	stool	folivore	herbivore	wild	
Ateles_belzebuth	Ateles-belzebuth_AtbelzLink1_CGATGT_L002_001_filtered_r1r2interleaved	11212.AtbelzLink1	11212	Ateles-belzebuth_AtbelzLink1_CGATGT_L002_001_filtered_r1r2combined.fastq.gz	21018878	19723536	white-bellied_spider_monkey.1	Chordata	Mammalia	Atelidae	Ateles	Metazoa	Primates	Ateles_belzebuth	Ateles_geoffroyi	Ateles_belzebuth	white-bellied_spider_monkey	flightless	NA	NA	Ecuador	Rainforest	stool	frugivore	herbivore	wild	
Ateles_belzebuth	Ateles-belzebuth_AtbelzLink2_TTAGGC_L002_001_filtered_r1r2interleaved	11212.AtbelzLink2	11212	Ateles-belzebuth_AtbelzLink2_TTAGGC_L002_001_filtered_r1r2combined.fastq.gz	12762434	12032286	white-bellied_spider_monkey.2	Chordata	Mammalia	Atelidae	Ateles	Metazoa	Primates	Ateles_belzebuth	Ateles_geoffroyi	Ateles_belzebuth	white-bellied_spider_monkey	flightless	NA	NA	Ecuador	Rainforest	stool	frugivore	herbivore	wild	
Ateles_belzebuth	Ateles-belzebuth_AtbelzLink3_TGACCA_L002_001_filtered_r1r2interleaved	11212.AtbelzLink3	11212	Ateles-belzebuth_AtbelzLink3_TGACCA_L002_001_filtered_r1r2combined.fastq.gz	19836260	18512094	white-bellied_spider_monkey.3	Chordata	Mammalia	Atelidae	Ateles	Metazoa	Primates	Ateles_belzebuth	Ateles_geoffroyi	Ateles_belzebuth	white-bellied_spider_monkey	flightless	NA	NA	Ecuador	Rainforest	stool	frugivore	herbivore	wild	
Ateles_belzebuth	Ateles-belzebuth_AtbelzLink4_ACAGTG_L002_001_filtered_r1r2interleaved	11212.AtbelzLink4	11212	Ateles-belzebuth_AtbelzLink4_ACAGTG_L002_001_filtered_r1r2combined.fastq.gz	14434314	14116372	white-bellied_spider_monkey.4	Chordata	Mammalia	Atelidae	Ateles	Metazoa	Primates	Ateles_belzebuth	Ateles_geoffroyi	Ateles_belzebuth	white-bellied_spider_monkey	flightless	NA	NA	Ecuador	Rainforest	stool	frugivore	herbivore	wild	
Ateles_belzebuth	Ateles-belzebuth_AtbelzLink5_GCCAAT_L002_001_filtered_r1r2interleaved	11212.AtbelzLink5	11212	Ateles-belzebuth_AtbelzLink5_GCCAAT_L002_001_filtered_r1r2combined.fastq.gz	9356600	8642862	white-bellied_spider_monkey.5	Chordata	Mammalia	Atelidae	Ateles	Metazoa	Primates	Ateles_belzebuth	Ateles_geoffroyi	Ateles_belzebuth	white-bellied_spider_monkey	flightless	NA	NA	Ecuador	Rainforest	stool	frugivore	herbivore	wild	
Balaenoptera_physalus	Balaenoptera-physalus_Girguis50_FinBP1_host_filtered_r1r2interleaved	13114.girguis.50.s001	13114	Balaenoptera-physalus_Girguis50_FinBP1_host_filtered_r1r2combined.fastq.gz	25805216	25690346	fin_whale.1	Chordata	Mammalia	Balaenopteridae	Balaenoptera	Metazoa	Artiodactyla	Balaenoptera_physalus	Balaenoptera_physalus	Balaenoptera_physalus	Fin_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Balaenoptera_physalus	Balaenoptera-physalus_Girguis50_FinBP2_host_filtered_r1r2interleaved	13114.girguis.50.s002	13114	Balaenoptera-physalus_Girguis50_FinBP2_host_filtered_r1r2combined.fastq.gz	26189076	25997476	fin_whale.2	Chordata	Mammalia	Balaenopteridae	Balaenoptera	Metazoa	Artiodactyla	Balaenoptera_physalus	Balaenoptera_physalus	Balaenoptera_physalus	Fin_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Balaenoptera_physalus	Balaenoptera-physalus_Girguis50_FinBP3_host_filtered_r1r2interleaved	13114.girguis.50.s003	13114	Balaenoptera-physalus_Girguis50_FinBP3_host_filtered_r1r2combined.fastq.gz	9485660	8666152	fin_whale.3	Chordata	Mammalia	Balaenopteridae	Balaenoptera	Metazoa	Artiodactyla	Balaenoptera_physalus	Balaenoptera_physalus	Balaenoptera_physalus	Fin_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Balaenoptera_physalus	Balaenoptera-physalus_Girguis50_FinBP4_host_filtered_r1r2interleaved	13114.girguis.50.s004	13114	Balaenoptera-physalus_Girguis50_FinBP4_host_filtered_r1r2combined.fastq.gz	6006446	5274692	fin_whale.4	Chordata	Mammalia	Balaenopteridae	Balaenoptera	Metazoa	Artiodactyla	Balaenoptera_physalus	Balaenoptera_physalus	Balaenoptera_physalus	Fin_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Megaptera_novaeangliae	Megaptera-novaeangliae_Girguis50_HumpbackAK1_host_filtered_r1r2interleaved	13114.girguis.50.s005	13114	Megaptera-novaeangliae_Girguis50_HumpbackAK1_host_filtered_r1r2combined.fastq.gz	25959438	25955238	humpback_whale.1	Chordata	Mammalia	Balaenopteridae	Megaptera	Metazoa	Artiodactyla	Megaptera_novaeangliae	Megaptera_novaeangliae	Megaptera_novaeangliae	Humpback_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Megaptera_novaeangliae	Megaptera-novaeangliae_Girguis50_HumpbackAK2_host_filtered_r1r2interleaved	13114.girguis.50.s006	13114	Megaptera-novaeangliae_Girguis50_HumpbackAK2_host_filtered_r1r2combined.fastq.gz	2019474	2017368	humpback_whale.2	Chordata	Mammalia	Balaenopteridae	Megaptera	Metazoa	Artiodactyla	Megaptera_novaeangliae	Megaptera_novaeangliae	Megaptera_novaeangliae	Humpback_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Megaptera_novaeangliae	Megaptera-novaeangliae_Girguis50_HumpbackAK3_host_filtered_r1r2interleaved	13114.girguis.50.s007	13114	Megaptera-novaeangliae_Girguis50_HumpbackAK3_host_filtered_r1r2combined.fastq.gz	4384866	4223578	humpback_whale.3	Chordata	Mammalia	Balaenopteridae	Megaptera	Metazoa	Artiodactyla	Megaptera_novaeangliae	Megaptera_novaeangliae	Megaptera_novaeangliae	Humpback_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Megaptera_novaeangliae	Megaptera-novaeangliae_Girguis50_HumpbackAK4_host_filtered_r1r2interleaved	13114.girguis.50.s008	13114	Megaptera-novaeangliae_Girguis50_HumpbackAK4_host_filtered_r1r2combined.fastq.gz	22622244	22276404	humpback_whale.4	Chordata	Mammalia	Balaenopteridae	Megaptera	Metazoa	Artiodactyla	Megaptera_novaeangliae	Megaptera_novaeangliae	Megaptera_novaeangliae	Humpback_Whale	flightless	marine	carnivore	USA	NA	NA	filter_feeder	carnivore	wild	
Eubalaena_glacialis	Eubalaena-glacialis_Girguis50_RightEG3_host_filtered_r1r2interleaved	13114.girguis.50.s009	13114	Eubalaena-glacialis_Girguis50_RightEG3_host_filtered_r1r2combined.fastq.gz	21900760	21888734	north_atlantic_right_whale.1	Chordata	Mammalia	Balaenidae	Eubalaena	Metazoa	Artiodactyla	Eubalaena_glacialis	Eubalaena_japonica	Eubalaena_glacialis	North_Atlantic_Right_Whale	flightless	marine	carnivore	Canada	NA	NA	filter_feeder	carnivore	wild	
Eubalaena_glacialis	Eubalaena-glacialis_Girguis50_RightEG4_host_filtered_r1r2interleaved	13114.girguis.50.s010	13114	Eubalaena-glacialis_Girguis50_RightEG4_host_filtered_r1r2combined.fastq.gz	11556788	11547552	north_atlantic_right_whale.2	Chordata	Mammalia	Balaenidae	Eubalaena	Metazoa	Artiodactyla	Eubalaena_glacialis	Eubalaena_japonica	Eubalaena_glacialis	North_Atlantic_Right_Whale	flightless	marine	carnivore	Canada	NA	NA	filter_feeder	carnivore	wild	
Eubalaena_glacialis	Eubalaena-glacialis_Girguis50_RightEG5_host_filtered_r1r2interleaved	13114.girguis.50.s011	13114	Eubalaena-glacialis_Girguis50_RightEG5_host_filtered_r1r2combined.fastq.gz	8604250	8532742	north_atlantic_right_whale.3	Chordata	Mammalia	Balaenidae	Eubalaena	Metazoa	Artiodactyla	Eubalaena_glacialis	Eubalaena_japonica	Eubalaena_glacialis	North_Atlantic_Right_Whale	flightless	marine	carnivore	Canada	NA	NA	filter_feeder	carnivore	wild	
Balaenoptera_borealis	Balaenoptera-borealis_Girguis50_SeiF18_host_filtered_r1r2interleaved	13114.girguis.50.s012	13114	Balaenoptera-borealis_Girguis50_SeiF18_host_filtered_r1r2combined.fastq.gz	19017362	18638342	sei_whale.1	Chordata	Mammalia	Balaenopteridae	Balaenoptera	Metazoa	Artiodactyla	Balaenoptera_borealis	Balaenoptera_acutorostrata_scammoni	Balaenoptera_borealis	Sei_Whale	flightless	marine	carnivore	Canada	NA	NA	filter_feeder	carnivore	wild	
Gallus_gallus	Gallus-gallus_Minich76_BM_host_filtered_r1r2interleaved	13114.minich.76.s001	13114	Gallus-gallus_Minich76_BM_host_filtered_r1r2combined.fastq.gz	25318810	25317600	chicken.1	Chordata	Aves	Phasianidae	Gallus	Metazoa	Galliformes	Gallus_gallus	Gallus_gallus	Gallus_gallus	chicken	flightless	terrestrial,flightless	omnivore	Malawi	NA	NA	insectivore	carnivore	captive	
Bos_taurus	Bos-taurus_Minich76_CM_host_filtered_r1r2interleaved	13114.minich.76.s002	13114	Bos-taurus_Minich76_CM_host_filtered_r1r2combined.fastq.gz	37088366	37087396	cattle.1	Chordata	Mammalia	Bovidae	Bos	Metazoa	Artiodactyla	Bos_taurus	Bos_taurus	Bos_taurus	cattle	flightless	terrestrial,flightless	herbivore	Malawi	NA	NA	herbivore	herbivore	captive	
Numida_meleagris	Numida-meleagris_Minich76_GM_host_filtered_r1r2interleaved	13114.minich.76.s003	13114	Numida-meleagris_Minich76_GM_host_filtered_r1r2combined.fastq.gz	25466352	25465244	helmeted_guineafowl.1	Chordata	Aves	Numididae	Numida	Metazoa	Galliformes	Numida_meleagris	Numida_meleagris	Numida_meleagris	helmeted_guineafowl	flightless	terrestrial,flightless	omnivore	Malawi	NA	NA	herbivore	herbivore	captive	
Gallus_gallus	Gallus-gallus_Minich76_LM_host_filtered_r1r2interleaved	13114.minich.76.s004	13114	Gallus-gallus_Minich76_LM_host_filtered_r1r2combined.fastq.gz	7277224	7244872	chicken.2	Chordata	Aves	Phasianidae	Gallus	Metazoa	Galliformes	Gallus_gallus	Gallus_gallus	Gallus_gallus	chicken	flightless	terrestrial,flightless	omnivore	Malawi	NA	NA	insectivore	carnivore	captive	
Sus_scrofa	Sus-scrofa_Minich76_PM_host_filtered_r1r2interleaved	13114.minich.76.s005	13114	Sus-scrofa_Minich76_PM_host_filtered_r1r2combined.fastq.gz	24866398	24865776	pig.1	Chordata	Mammalia	Suidae	Sus	Metazoa	Artiodactyla	Sus_scrofa	Sus_scrofa	Sus_scrofa	pig	flightless	terrestrial,flightless	omnivore	Malawi	NA	NA	omnivore_insectivore	omnivore	captive	
Coturnix_coturnix	Coturnix-coturnix_Minich76_QM_host_filtered_r1r2interleaved	13114.minich.76.s006	13114	Coturnix-coturnix_Minich76_QM_host_filtered_r1r2combined.fastq.gz	20508622	15480404	common_nase.2	Chordata	Aves	Phasianidae	Coturnix	Metazoa	Galliformes	Coturnix_coturnix	Coturnix_japonica	Coturnix_coturnix	common_quail	flighted	terrestrial,flight	herbivore/insectivore	Malawi	NA	NA	omnivore	omnivore	captive	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_17_host_filtered_r1r2interleaved	13114.mousseau.88.s001	13114	Myodes-glareolus_Mousseau88_FIN_17_host_filtered_r1r2combined.fastq.gz	14834806	14228550	bank_vole.11	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_18_host_filtered_r1r2interleaved	13114.mousseau.88.s002	13114	Myodes-glareolus_Mousseau88_FIN_18_host_filtered_r1r2combined.fastq.gz	3967592	3290154	bank_vole.13	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_22_host_filtered_r1r2interleaved	13114.mousseau.88.s003	13114	Myodes-glareolus_Mousseau88_FIN_22_host_filtered_r1r2combined.fastq.gz	8270530	8002734	bank_vole.15	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_24_host_filtered_r1r2interleaved	13114.mousseau.88.s004	13114	Myodes-glareolus_Mousseau88_FIN_24_host_filtered_r1r2combined.fastq.gz	137980	124570	bank_vole.19	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_27_host_filtered_r1r2interleaved	13114.mousseau.88.s005	13114	Myodes-glareolus_Mousseau88_FIN_27_host_filtered_r1r2combined.fastq.gz	10749738	10565976	bank_vole.25	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_29_host_filtered_r1r2interleaved	13114.mousseau.88.s006	13114	Myodes-glareolus_Mousseau88_FIN_29_host_filtered_r1r2combined.fastq.gz	6724040	6663378	bank_vole.29	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_30_host_filtered_r1r2interleaved	13114.mousseau.88.s007	13114	Myodes-glareolus_Mousseau88_FIN_30_host_filtered_r1r2combined.fastq.gz	4276714	3574860	bank_vole.33	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_31_host_filtered_r1r2interleaved	13114.mousseau.88.s008	13114	Myodes-glareolus_Mousseau88_FIN_31_host_filtered_r1r2combined.fastq.gz	12141458	11434820	bank_vole.34	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_33_host_filtered_r1r2interleaved	13114.mousseau.88.s009	13114	Myodes-glareolus_Mousseau88_FIN_33_host_filtered_r1r2combined.fastq.gz	7765648	3550612	bank_vole.38	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_45_host_filtered_r1r2interleaved	13114.mousseau.88.s010	13114	Myodes-glareolus_Mousseau88_FIN_45_host_filtered_r1r2combined.fastq.gz	2776712	2706220	bank_vole.49	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_50_host_filtered_r1r2interleaved	13114.mousseau.88.s011	13114	Myodes-glareolus_Mousseau88_FIN_50_host_filtered_r1r2combined.fastq.gz	99752828	99683498	bank_vole.51	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_52_host_filtered_r1r2interleaved	13114.mousseau.88.s012	13114	Myodes-glareolus_Mousseau88_FIN_52_host_filtered_r1r2combined.fastq.gz	351536	319236	bank_vole.53	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_55_host_filtered_r1r2interleaved	13114.mousseau.88.s013	13114	Myodes-glareolus_Mousseau88_FIN_55_host_filtered_r1r2combined.fastq.gz	266728	176684	bank_vole.55	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
Myodes_glareolus	Myodes-glareolus_Mousseau88_FIN_59_host_filtered_r1r2interleaved	13114.mousseau.88.s014	13114	Myodes-glareolus_Mousseau88_FIN_59_host_filtered_r1r2combined.fastq.gz	11363162	9431024	bank_vole.56	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	bank_vole	flightless	terrestrial,flightless	herbivore/insectivore	Ukraine	NA	NA	herbivore	herbivore	wild	
